branch,param,pps,solan,max_tree,max_leaves,throughput_avg,pps_avg,latency_avg
quickscore,1,60000,3,30,8,494.54073143333335,2.4234666666666667,8062.906275
svm,2,10000,1,1,1,4028958.1494273916,10003.045241666667,1257.1112
svm,1,20000,3,1,1,8834676.029308809,20003.038441666667,5997.683358333334
quickscore,1,60000,1,30,32,23323069.889088318,55386.7369,866.1567666666666
quickscore,1,80000,2,70,16,31319444.694286667,73845.988475,813.3787333333333
quickscore,1,30000,2,50,32,11540324.738828434,27694.2255,958.1162416666666
quickscore,1,80000,2,40,16,31319487.516303558,73847.67825,765.945925
quickscore,1,70000,1,60,8,515.4484427416667,2.6980750000000002,6988.704841666667
randforest,1,140000,1,20,16,0.0,109604.71401666666,11778.777183333334
quickscore,1,60000,2,50,8,513.8412564333333,2.7732583333333336,6766.300675
quickscore,1,60000,1,50,32,23319970.667595316,55386.34395833333,916.6839583333333
randforest,1,40000,1,20,8,0.0,62953.052533333335,38828.334741666666
quickscore,1,150000,2,70,32,17504949.33055659,120716.08713333333,649.6736916666666
quickscore,1,20000,1,50,32,8156458.2968039755,18463.404625,1043.0335
quickscore,1,50000,2,20,32,19862877.832644507,46154.998475,813.268975
randforest,1,60000,3,10,16,0.0,64309.07071666667,31145.2753
quickscore,1,90000,2,20,32,35342454.92572885,83077.600125,697.57005
quickscore,1,10000,1,50,16,3634410.4855667083,9134.482416666666,1393.09945
quickscore,1,100000,2,30,32,3968088.8060996747,92308.78685,679.7526583333333
quickscore,1,40000,3,100,16,15759298.760253683,36925.154266666665,984.701775
quickscore,1,30000,2,60,8,501.50577956666666,2.5318750000000003,7128.083316666667
quickscore,1,130000,2,100,8,15228414.631401598,119597.72383333334,681.3669333333333
quickscore,1,10000,2,20,32,3719108.397677925,9233.037308333332,1254.1845166666667
quickscore,1,120000,3,70,16,11562608.180011619,110614.71320833333,666.5914750000001
randforest,1,110000,3,20,8,0.0,80475.181975,17015.243375000002
svm,1,50000,1,1,1,20551801.91864206,47009.55741666667,4751.699941666667
quickscore,1,30000,2,70,8,9838957.657052008,22612.86258333333,2156.55315
quickscore,1,140000,1,50,8,17306492.797136493,123620.13878333333,618.3789583333333
quickscore,1,130000,2,80,8,14500823.527764117,117853.86525833333,677.0883249999999
quickscore,1,20000,1,20,8,8175596.3597505,18464.05085,990.5193583333333
quickscore,1,90000,2,10,8,-2458906.2938345587,77411.27073333334,994.756375
quickscore,1,10000,1,70,16,3716256.4184752917,9232.990758333333,1655.2968583333334
randforest,1,60000,3,10,32,0.0,65873.01723333333,30018.711441666666
quickscore,1,40000,1,100,8,13230857.189025925,30224.902625,2012.2987
quickscore,1,20000,2,40,32,8155468.217326841,18463.473783333335,987.7143583333333
quickscore,1,60000,1,20,32,23321664.302962467,55386.51735833333,838.5435333333334
quickscore,1,80000,1,90,32,31321156.440540224,73847.45536666666,884.2642500000001
quickscore,1,80000,2,40,8,31314191.651457008,73847.400275,776.0045333333334
quickscore,1,10000,3,90,8,489.506090025,2.3152083333333335,8063.188933333334
quickscore,1,120000,1,20,8,8649889.1939856,103220.48399166667,887.305075
randforest,1,110000,2,10,64,0.0,83073.34249166667,16639.91905
randforest,1,140000,1,20,64,0.0,126501.70450833334,10573.083141666666
quickscore,1,60000,1,30,8,22147470.60584558,51615.12218333333,1121.7247583333333
quickscore,1,120000,3,20,32,11221447.885669244,110716.59044537815,587.2187983193277
quickscore,1,90000,1,100,8,511.0724930833333,2.723291666666667,7647.397216666666
quickscore,1,50000,1,40,8,524.9306411833334,2.7481833333333334,7196.024275
quickscore,1,130000,3,10,32,15179831.239014007,119387.11219166666,548.674725
quickscore,1,130000,3,20,8,592.6348966166667,3.772216666666667,5749.699441666667
quickscore,1,20000,2,50,32,8155111.59467935,18463.819241666668,1027.0834833333333
randforest,1,150000,1,10,32,0.0,86237.239975,14512.1738
quickscore,1,60000,1,100,32,23320882.5744016,55386.339133333335,1059.0581
quickscore,1,140000,3,20,16,16885306.58291824,122060.46035833334,567.2965666666666
quickscore,1,90000,2,50,8,-317933.3830408588,83077.868025,724.5746
quickscore,1,30000,2,70,32,11550698.368873242,27694.415866666666,1024.652275
quickscore,1,130000,3,80,8,11267523.176422117,111118.41358333333,1025.6894083333334
quickscore,1,50000,1,60,32,19865348.89050366,46156.030025,926.6705166666667
quickscore,1,30000,3,100,16,11551419.981455741,27694.335891666666,1070.0462916666668
quickscore,1,110000,1,10,32,7149237.78486614,101539.383175,608.7772333333334
quickscore,1,80000,1,70,8,25321541.153702267,60513.21136666667,1873.3457
quickscore,1,20000,3,30,16,8153203.125237608,18463.499375,997.1543666666666
randforest,1,130000,1,20,16,0.0,85510.741225,16284.514016666666
quickscore,1,100000,2,90,16,3968369.620901274,92297.51738333334,755.4015583333334
quickscore,1,90000,2,100,8,516.8335655416666,2.764766666666667,6472.00835
quickscore,1,10000,1,80,16,3717022.9511470166,9233.112366666666,1569.7354083333332
randforest,1,130000,3,20,32,0.0,121316.66354166667,11219.628208333334
quickscore,1,90000,1,60,8,516.3717171833333,2.673375,7586.181925
quickscore,1,140000,1,30,16,16865595.349946983,121755.22989166666,580.739175
quickscore,1,150000,3,50,32,17304504.020058602,120467.01305833334,624.7999166666667
quickscore,1,10000,2,80,32,3717894.572350758,9233.032758333333,2130.7182166666666
randforest,1,110000,2,20,16,0.0,83775.29705,16595.51731666667
quickscore,1,60000,3,90,32,23326739.26707485,55386.51401666667,1006.9920833333333
quickscore,1,70000,3,40,16,27771122.144105,64617.07849166667,816.495075
quickscore,1,10000,2,90,16,3718156.561120425,9232.917075,1910.1389166666665
randforest,1,40000,1,20,16,0.0,65417.40021666667,36283.936625
quickscore,1,70000,2,60,8,27903542.11361111,64617.369275,823.0189
quickscore,1,110000,1,50,32,7143596.416781783,101540.597775,693.81655
quickscore,1,30000,2,100,16,11541159.98461885,27694.441316666667,1059.8164416666666
svm,1,150000,1,1,1,15117793.430573981,111837.31655833333,3680.3987166666666
quickscore,1,40000,1,20,16,15737594.312733866,36925.28454166667,806.7728833333333
quickscore,1,100000,2,10,16,3973317.3991347253,92308.878875,622.19085
quickscore,1,130000,2,30,16,15165337.140356325,119255.04441666667,569.7343666666667
quickscore,1,80000,2,70,32,31312162.401738767,73846.96801666667,847.937375
quickscore,1,10000,3,80,16,3717554.1321676834,9232.547158333333,1819.6717583333334
svm,1,100000,3,1,1,3733669.3791370997,88548.582225,4070.1245833333332
randforest,1,100000,2,20,32,0.0,95554.60076666667,15468.730191666667
quickscore,1,10000,1,20,32,3716486.3698999,9232.846308333334,1318.088025
randforest,1,120000,1,20,64,0.0,101850.77209166667,16043.954158333334
quickscore,1,140000,2,100,16,16843327.615422845,121043.67756666667,658.610625
quickscore,1,10000,1,60,64,0.0,16443090.016291667,69.63130833333334
quickscore,1,40000,3,70,16,15740832.478373708,36925.27828333333,941.7092416666667
quickscore,1,140000,2,40,32,16714718.72113555,121271.77038333334,595.2283
quickscore,1,90000,1,50,8,521.498882375,2.6896833333333334,7712.4757
quickscore,1,130000,3,40,32,15137303.090413643,119032.793675,599.173775
quickscore,1,80000,3,10,8,31234310.893878117,73847.38258333334,734.1920166666666
quickscore,1,110000,3,20,16,7149835.492803373,101538.42550833333,628.792075
randforest,1,110000,2,10,32,0.0,72428.51728333333,17648.505983333333
randforest,1,10000,2,10,16,0.0,32060.98605,141849083.95173335
svm,2,30000,1,1,1,12512743.535880733,30002.946466666668,960.8357416666666
randforest,1,30000,3,20,32,0.0,72072.70266666666,33479.918333333335
quickscore,1,100000,1,20,8,3948860.918572891,92308.33676666666,671.4479333333334
quickscore,1,40000,2,10,32,15736481.263659975,36925.5091,842.8115166666666
quickscore,1,60000,3,60,8,23384822.578191966,55386.40435833333,876.6038333333333
quickscore,1,130000,1,70,32,14630679.622880142,118244.53647058824,666.9303277310925
base,2,120000,3,1,1,15509870.987513868,119912.71875833333,69.8073
randforest,1,70000,3,10,16,0.0,76323.99050833333,22190.107766666668
quickscore,1,100000,3,80,16,3968194.0427176515,92309.083625,716.11025
quickscore,1,30000,2,40,8,11486012.957932992,27298.900391666666,905.8077916666666
svm,2,30000,2,1,1,12501836.395374017,30002.919791666667,964.35415
randforest,1,100000,1,20,64,0.0,114915.09745,15865.604541666668
quickscore,1,10000,3,90,16,3716404.048143042,9232.835533333333,1939.4952916666666
quickscore,1,60000,1,90,16,23321832.265302967,55386.4781,945.161275
quickscore,1,50000,2,10,8,513.6762167,2.6734333333333336,8645.299733333333
quickscore,1,80000,2,60,16,31321501.62917312,73847.2596,809.392275
quickscore,1,130000,2,10,32,15173329.539526876,119351.625725,550.5362666666666
randforest,1,70000,1,10,32,0.0,79941.85368333333,22057.740658333332
quickscore,1,40000,1,50,16,15738636.551156124,36925.09156666667,853.979675
quickscore,1,140000,3,40,8,526.964160475,2.7814750000000004,7027.274325
randforest,1,100000,3,10,32,0.0,74185.51771666667,18537.254858333334
quickscore,1,150000,3,20,16,17441934.4055942,121367.18498333334,572.906725
randforest,1,100000,2,10,16,0.0,69496.62415833333,19064.715925
quickscore,1,130000,1,20,16,15143555.626329111,119224.862925,568.7931333333333
quickscore,1,140000,3,100,8,7842432.853241576,100878.36618333333,1709.5441583333334
randforest,1,140000,2,20,16,0.0,110117.85401666666,11887.802416666667
quickscore,1,60000,1,10,8,23398397.69935604,55386.781975,817.6292666666667
quickscore,1,60000,1,50,16,23321126.37453924,55386.792375,884.7202916666666
quickscore,1,110000,2,40,32,7153326.094726901,101540.89034166667,678.9541416666667
quickscore,1,100000,2,40,16,3970091.2302861675,92309.50120833333,663.5244083333333
randforest,1,50000,1,10,64,0.0,63155.50176666667,35440.438566666664
quickscore,1,100000,2,100,8,527.6140290916667,2.7898583333333336,6839.120141666666
svm,1,80000,3,1,1,31108084.856475018,71289.69296666667,4971.891825
quickscore,1,40000,3,90,32,15740236.289225858,36925.192775,1045.7330083333334
quickscore,1,20000,1,80,32,8159898.634638191,18463.653375,1101.0420416666666
quickscore,1,140000,1,20,32,16601466.51169385,121233.852525,580.9702333333333
quickscore,1,150000,1,30,16,13810692.901565466,112212.112475,624.920925
quickscore,1,80000,3,70,8,506.62696868333336,2.656225,7195.473008333333
quickscore,1,60000,3,40,32,23325392.21652931,55386.515,858.3824
quickscore,1,100000,1,10,32,3971213.758765323,92308.32219166667,657.5100166666666
quickscore,1,40000,1,30,8,519.2919102416666,2.706541666666667,7326.418608333333
randforest,1,80000,1,10,16,0.0,75197.43396666666,20027.257016666666
randforest,1,80000,1,10,32,0.0,79366.98029166667,19729.881783333334
randforest,1,20000,2,20,8,0.0,60065.22776666666,38163.925075
quickscore,1,30000,2,30,8,11003489.013722558,25793.688908333334,1316.304075
quickscore,1,70000,1,90,32,27761486.978214826,64617.48598333333,914.8312916666666
quickscore,1,140000,2,80,8,529.7137551833333,2.78135,6927.14305
quickscore,1,100000,1,60,8,3947248.8820320265,92308.883275,707.2743
quickscore,1,140000,2,30,8,525.9875095166667,2.9064333333333336,6801.202391666667
quickscore,1,110000,3,90,32,7139501.427572159,101433.89966666666,765.0277083333333
svm,1,120000,1,1,1,10047991.62073855,102852.68313333334,4062.1713083333334
quickscore,1,10000,1,60,32,3718786.3387784585,9233.132375,1541.6183666666666
randforest,1,110000,1,20,32,0.0,90741.33948333333,15908.845025
quickscore,1,20000,1,50,8,498.5156049916667,2.623391666666667,6905.582641666667
quickscore,1,50000,3,70,8,518.0207690833333,2.690091666666667,6589.3847166666665
randforest,1,30000,1,10,16,0.0,56058.41198333333,37034.227183333336
quickscore,1,80000,2,80,8,517.7745687833333,2.698,7691.35
randforest,1,130000,1,10,32,0.0,74227.98261666666,54477894.38841666
quickscore,1,70000,3,80,16,27761217.25179606,64617.068341666665,887.99055
quickscore,1,30000,2,90,16,11539452.447470158,27694.511958333333,1028.759425
quickscore,1,40000,1,100,32,15739019.888679966,36925.09551666667,1115.1257916666666
quickscore,1,130000,2,30,8,524.5816189083333,2.789825,7033.452783333333
quickscore,1,120000,3,40,16,11576023.94879655,110720.34395,606.8728
randforest,1,60000,1,10,8,0.0,59003.85039166667,31558.644483333333
quickscore,1,80000,1,60,16,31320462.46894555,73848.21863333334,800.1500666666667
quickscore,1,50000,1,100,32,19864073.62846335,46156.0369,1020.88815
randforest,1,130000,3,20,64,0.0,122723.97115,5819398.260766667
quickscore,1,40000,3,20,16,15738183.884003533,36925.28151666667,814.545025
quickscore,1,50000,3,50,32,19864599.679425508,46155.72329166667,875.28815
randforest,1,40000,3,10,8,0.0,49628.075075,43559.930291666664
quickscore,1,20000,1,30,8,499.423609875,2.506791666666667,7370.720858333333
quickscore,1,130000,1,60,16,15119148.139745042,118842.90189166667,613.8383583333333
quickscore,1,110000,1,40,32,7144970.485119865,101539.745075,648.745
randforest,1,100000,1,10,16,0.0,73751.732275,18136.752641666666
randforest,1,50000,3,10,16,0.0,56726.428175,50944697.396400005
randforest,1,120000,2,20,16,0.0,85925.39108333334,16695.26285
quickscore,1,60000,2,70,8,508.10967381666666,2.7733000000000003,7407.562516666667
svm,1,100000,2,1,1,3735766.454839676,88558.30089166667,4068.0209666666665
quickscore,1,80000,3,100,8,508.304221125,2.6815,7103.624291666667
quickscore,1,120000,1,100,32,11472107.299678165,109972.43635833333,748.7886416666666
randforest,1,140000,1,20,32,0.0,121284.10770833334,10674.48235
quickscore,1,60000,2,40,32,23320890.232135206,55386.074166666665,886.730325
quickscore,1,90000,3,70,8,-323513.84561289335,83078.84909166666,776.849475
quickscore,1,100000,1,50,16,3972386.2775060255,92308.877375,689.1301916666666
randforest,1,20000,1,10,64,0.0,59825.042075,42035.36971666667
quickscore,1,120000,1,90,8,11615282.338837858,110717.65020833333,700.4729833333333
randforest,1,150000,2,10,64,0.0,84367.3889,14340.064325
svm,2,10000,2,1,1,4027921.756248575,10003.242441666667,1304.1427083333333
quickscore,1,130000,2,60,16,15087903.983766867,118748.70670833334,626.2981666666667
randforest,1,90000,3,20,64,0.0,120261.33003333333,16159.240891666666
quickscore,1,70000,2,80,16,27763498.168362018,64616.9585,851.153025
randforest,1,70000,3,20,8,0.0,82255.34481666666,22892.670625
base,2,30000,1,1,1,12497881.17475405,30000.735975,94.46461666666667
quickscore,1,120000,1,10,16,11575349.82885904,110720.71985833334,572.566775
quickscore,1,80000,1,80,16,31323669.46647064,73848.01015833333,807.6231416666667
quickscore,1,30000,1,80,16,11546121.848385192,27694.06425,1015.642975
quickscore,1,90000,3,10,8,511.73500405,2.7898583333333336,7101.557183333333
quickscore,1,20000,1,10,16,8155226.05110125,18463.453091666666,878.261625
quickscore,1,130000,2,100,32,14855843.825473934,117526.1167,708.6722166666667
svm,2,20000,2,1,1,8835326.61318185,20002.94465,985.1993083333333
base,2,50000,3,1,1,21515812.979793668,49997.04275,92.527825
quickscore,1,90000,1,80,32,35350382.21209991,83077.71735,788.6733583333333
quickscore,1,140000,2,70,8,17302459.176038068,123030.51453333333,651.0024833333333
quickscore,1,10000,1,30,32,3717663.4513727585,9233.2994,1292.7519833333333
quickscore,1,40000,3,50,8,15778692.5662097,36925.3267,845.0066833333333
quickscore,1,30000,1,10,32,11539055.377761,27694.286283333335,830.1234166666667
quickscore,1,70000,3,80,32,27761972.279421177,64617.49793333333,905.9192333333333
svm,1,90000,3,1,1,35010471.42835001,79506.41916666667,4682.063325
quickscore,1,10000,1,10,16,3719326.6053923834,9234.125766666666,1180.7981583333333
randforest,1,120000,3,10,16,0.0,72018.13804166667,18837.892641666665
randforest,1,90000,1,10,64,0.0,91145.581475,17801.571566666666
quickscore,1,120000,3,80,16,11555783.421004374,110571.83209166667,673.6893333333334
quickscore,1,10000,2,90,32,3717332.32032155,9232.639066666667,2079.4913333333334
quickscore,1,150000,1,80,16,17797366.216024775,121487.08466666666,638.257975
quickscore,1,80000,3,90,16,31323018.40263139,73847.79804166667,840.9260416666667
quickscore,1,10000,2,10,32,3719602.3368677334,9233.39065,1220.1784833333334
quickscore,1,120000,2,100,16,11530389.466528943,110370.30605,676.38785
quickscore,1,20000,3,60,8,533.7659476083334,2.8887916666666666,5843.00165
quickscore,1,130000,1,100,16,15017550.547588557,118218.354725,661.02915
randforest,1,120000,2,10,32,0.0,76047.08681666666,19224.983008333333
quickscore,1,70000,3,70,16,27761784.8865194,64617.2085,839.6580749999999
quickscore,1,80000,2,30,16,31322954.751962174,73847.45015,765.49585
quickscore,1,150000,1,10,16,17972856.14290649,122754.65201666667,551.749575
quickscore,1,140000,3,70,8,526.1270693583333,2.8148583333333335,7020.248183333333
quickscore,1,50000,1,90,16,19865287.915928192,46155.77270833333,922.43835
randforest,1,150000,1,10,64,0.0,91957.549725,17115750.837566666
randforest,1,60000,2,10,32,0.0,64032.5835,45869799.42023333
quickscore,1,110000,1,60,8,7203292.200702943,101539.7391,693.049775
quickscore,1,140000,2,70,32,16772014.49468086,120972.79770833334,656.7275833333333
quickscore,1,60000,3,40,8,19145923.2995727,45234.475033333336,1933.2081166666667
quickscore,1,140000,3,50,8,17260288.16295975,123445.00381666666,623.685
quickscore,1,140000,1,80,16,16699123.51373262,120901.35584999999,652.8270666666666
quickscore,1,80000,3,50,16,31319545.36215319,73847.1906,766.2377
randforest,1,80000,3,20,16,0.0,86792.358775,16654.370533333335
quickscore,1,80000,3,10,16,31322123.39255974,73847.79684166667,720.308325
quickscore,1,30000,1,50,16,11540485.376440708,27694.447916666668,930.8378333333334
randforest,1,140000,1,10,64,0.0,99059.09831666667,12569.123541666666
quickscore,1,80000,1,70,16,31321580.76390248,73847.81289166666,802.344475
quickscore,1,100000,1,80,8,492.794717175,2.5899333333333336,7384.331958333333
quickscore,1,110000,2,20,8,523.4866628583334,2.8229083333333334,7510.974841666667
quickscore,1,20000,3,90,16,8157556.490075925,18463.585475,1077.0307333333333
quickscore,1,150000,3,10,8,571.208648475,3.6808916666666667,5681.117916666667
quickscore,1,150000,2,100,16,17847477.76848704,121378.969175,651.8456083333333
quickscore,1,10000,3,100,32,3717974.235769233,9233.053358333333,2276.92155
quickscore,1,90000,1,60,16,35347156.53079422,83078.29425,747.1757916666667
quickscore,1,130000,3,60,32,15042637.355756177,118427.64840833333,636.2677916666667
quickscore,1,130000,1,20,8,14485571.500526598,117818.74061666666,615.6878083333334
quickscore,1,150000,3,70,32,17570098.6078422,120860.31296666666,650.5686916666667
randforest,1,140000,2,20,32,0.0,121930.8471,10599.585591666666
quickscore,1,70000,3,100,8,22784748.237607468,52814.6164,2028.5293416666666
quickscore,1,120000,1,60,8,522.0311901,2.8232083333333335,7500.331675
quickscore,1,50000,2,80,16,19865144.566109575,46155.98295,911.741175
quickscore,1,120000,3,10,8,11688217.551285984,110694.92465,614.0616333333334
quickscore,1,150000,3,90,16,17719634.518372215,121165.2799,639.686825
quickscore,1,70000,2,30,32,27759223.625562735,64617.40491666667,827.9918333333334
quickscore,1,70000,2,90,8,503.8102410166667,2.5232083333333333,7599.335458333333
quickscore,1,10000,2,80,16,3717513.153200725,9232.9077,1865.2120333333332
quickscore,1,150000,1,30,32,13756712.226221398,111916.228175,634.9176083333333
quickscore,1,40000,3,60,16,15738981.526857276,36925.52844166667,924.082825
randforest,1,40000,3,10,16,0.0,52669.932575,42371.32044166667
quickscore,1,40000,3,40,32,15738675.116726533,36925.13891666666,902.0147666666667
quickscore,1,50000,3,100,8,19855860.25173373,46156.12109166667,937.71155
svm,2,50000,2,1,1,21508740.734386,50002.974716666664,882.43225
quickscore,1,60000,1,40,8,495.352234475,2.5316083333333337,7283.095108333333
quickscore,1,50000,1,70,8,529.126762075,2.7899833333333337,6828.3764
randforest,1,120000,2,20,64,0.0,105883.42018333334,14136.22615
quickscore,1,10000,1,80,32,3717681.469112608,9233.146708333334,1788.560975
quickscore,1,30000,3,40,16,11541996.7001334,27694.348775,932.0510916666667
quickscore,1,100000,3,20,32,3976773.318005301,92291.35389166667,647.1766083333333
quickscore,1,60000,2,70,16,23320615.30706985,55386.609958333334,910.06885
quickscore,1,40000,3,90,16,15768500.024490809,36925.250133333335,966.224375
randforest,1,100000,3,20,32,0.0,101656.62070833333,15602.487483333334
quickscore,1,50000,3,30,32,19865467.168151457,46155.6975,859.4998416666666
randforest,1,50000,3,20,64,0.0,79923.94885,31484.204075
quickscore,1,40000,2,40,8,14978679.18786366,34364.660808333334,1230.501675
quickscore,1,70000,3,100,32,27762383.342448566,64617.154675,972.7351583333333
quickscore,1,30000,3,60,16,11541288.3344895,27694.546158333334,969.06765
quickscore,1,60000,3,40,16,23320280.425916832,55386.63201666667,843.560625
randforest,1,150000,3,20,32,0.0,90171.0998,17061.360941666666
quickscore,1,80000,3,60,16,31319877.498881817,73847.9453,798.5525166666666
quickscore,1,40000,3,40,8,514.4839016666666,2.731466666666667,6929.71175
quickscore,1,30000,1,70,8,6975024.649779567,16613.947183333334,3898.773908333333
quickscore,1,140000,1,90,8,515.738986175,2.7481500000000003,7454.912525
quickscore,1,140000,2,90,16,16929727.248643477,121299.191775,649.7460416666667
quickscore,1,70000,1,50,16,27766232.48609635,64617.01999166667,815.5803083333333
randforest,1,90000,2,20,16,0.0,96453.29523333334,17994.785408333333
quickscore,1,20000,3,10,16,8154838.452116417,18463.64495,939.4330916666667
quickscore,1,40000,1,60,8,15639167.0227152,36413.68448333333,907.01545
quickscore,1,40000,2,90,16,15738748.798770709,36925.10001666666,1005.1903166666667
base,2,30000,3,1,1,12510853.156191867,29999.657766666667,88.95345
quickscore,1,140000,1,100,8,17132410.258220233,123218.62323333333,679.9595666666667
quickscore,1,130000,1,10,8,14532990.976473281,117953.64105833333,618.3271833333333
quickscore,1,110000,3,80,8,522.5304262333333,2.856641666666667,7361.2443
randforest,1,50000,3,10,8,0.0,55606.330266666664,35931.881425
quickscore,1,100000,2,80,32,3968511.0608500014,92310.10670833333,737.6623416666666
quickscore,1,10000,3,40,32,3717392.6275120834,9233.135508333333,1678.0290583333333
quickscore,1,100000,3,60,8,515.3214372416667,2.7899083333333334,6746.568741666667
quickscore,1,70000,2,70,32,27761111.868343942,64617.32181666666,877.8446833333334
quickscore,1,150000,2,70,8,592.3169030416667,3.6810083333333337,5797.557791666667
quickscore,1,140000,2,10,32,16817128.086212967,121967.332325,560.178275
quickscore,1,90000,3,60,32,35347834.31766637,83079.87535,779.5165583333334
randforest,1,80000,1,10,8,0.0,69043.59580833334,21971.692275
quickscore,1,60000,3,20,8,502.1227394416667,2.50665,7077.516641666667
quickscore,1,130000,1,10,32,15335797.369291283,119399.74723333333,551.9336083333334
quickscore,1,60000,2,40,8,521.1416080916666,2.7816916666666667,7128.497633333333
quickscore,1,50000,1,10,32,19864588.480253194,46155.853575,793.3295083333334
quickscore,1,50000,3,40,8,19699215.112906925,46155.912658333335,824.7750833333333
randforest,1,110000,1,20,64,0.0,96258.77410833334,15176.456291666667
quickscore,1,120000,3,40,32,11578195.610839885,110697.71164166667,617.342025
randforest,1,150000,2,20,32,0.0,97511.17931666666,13121.541875
randforest,1,100000,3,10,64,0.0,84483.6847,17086.611791666666
quickscore,1,120000,3,50,16,11571355.058005074,110702.33130833333,629.8130833333333
quickscore,1,50000,1,90,32,19863924.68025775,46156.03241666667,978.1356083333334
quickscore,1,100000,2,20,16,3968128.8925832,92307.64476666666,656.9783416666667
quickscore,1,10000,1,50,32,3680578.8901044335,9180.391075,1493.3043083333334
randforest,1,80000,2,20,16,0.0,97721.06129166667,15932.678741666667
quickscore,1,120000,3,100,16,11536109.551537432,110411.31939166666,679.6127333333334
quickscore,1,110000,2,100,16,7143755.440443506,101498.832675,725.9115833333333
quickscore,1,20000,3,60,32,8154855.538524492,18464.365408333335,1108.6135916666667
randforest,1,70000,3,20,16,0.0,87439.428775,21169.99435
quickscore,1,60000,3,50,32,23321122.496687382,55386.722175,901.636525
quickscore,1,30000,2,60,16,11539722.392161075,27694.6333,956.0437916666667
quickscore,1,100000,1,20,32,3965892.474680793,92307.29146666666,651.2481916666667
quickscore,1,60000,1,60,16,23321486.135635708,55386.46300833333,900.2708833333334
quickscore,1,90000,3,40,16,35347659.00163319,83078.09219166667,727.0950166666667
quickscore,1,130000,2,80,16,15061851.990220858,118484.72708333333,653.0695166666667
quickscore,1,110000,2,90,16,7151784.719251267,101513.68516666666,712.9419083333333
quickscore,1,130000,3,90,32,14940512.740042634,117810.828225,684.0890083333334
quickscore,1,10000,1,90,8,3759919.9421112,9095.314,1461.5516666666667
quickscore,1,20000,2,60,8,470.92824725,2.207041666666667,8155.265966666667
randforest,1,90000,3,20,32,0.0,111614.538525,17240.086508333334
quickscore,1,150000,2,80,32,17606478.736299627,120808.33240833333,650.130575
base,2,90000,2,1,1,2505394.950183492,89991.83591666666,73.14535
quickscore,1,130000,3,20,32,15141804.600136474,119169.60695,592.498875
randforest,1,90000,3,10,16,0.0,75319.17104166666,23670088.783758335
quickscore,1,20000,3,50,32,8155084.4170039,18463.513108333333,1009.1712166666666
quickscore,1,20000,1,30,16,8158320.003446825,18463.65135,979.91985
randforest,1,30000,2,10,64,0.0,58607.218824999996,137905089.08676666
quickscore,1,90000,1,60,32,35342301.34148849,83078.38639166667,780.3318166666667
quickscore,1,140000,1,60,16,16707392.067055494,121025.79248333334,623.0926166666667
quickscore,1,90000,3,10,16,35345957.57226413,83078.04010833333,700.1214916666667
quickscore,1,60000,3,70,8,23265882.24654284,54596.762475,933.2316583333334
quickscore,1,70000,1,20,32,27760598.840804093,64617.110916666665,782.8197083333333
quickscore,1,10000,1,10,32,3717829.035987975,9233.314275,1230.78185
quickscore,1,20000,3,40,32,8153866.235996008,18463.809166666666,994.4618666666667
quickscore,1,10000,2,100,32,3717943.598687033,9232.960591666666,2213.788883333333
quickscore,1,80000,2,50,32,31322542.315552823,73847.25734166667,800.3105416666667
quickscore,1,70000,2,20,8,27835453.088072132,64617.38669166667,752.778925
quickscore,1,60000,2,70,32,23322444.64353564,55386.4543,958.3164333333333
quickscore,1,80000,1,60,8,511.956457375,2.5982333333333334,7144.284316666667
base,2,140000,3,1,1,23252098.614275727,137916.05476666667,66.73625833333334
svm,1,20000,2,1,1,8834518.252870116,20003.112591666668,6015.6711
quickscore,1,140000,1,90,16,16862043.867491458,121069.61960833333,647.6289083333334
quickscore,1,150000,3,60,32,17244084.25626869,120213.79183333334,641.605175
randforest,1,20000,2,10,64,0.0,58455.435358333336,40955.70294166667
base,2,20000,1,1,1,8833430.912320383,20001.319633333333,120.0123
quickscore,1,30000,2,20,8,6988559.362022825,16646.972508333332,3398.21415
quickscore,1,120000,1,20,32,11575359.3478546,110708.87190833333,604.3529666666667
quickscore,1,80000,3,60,32,31315505.328465506,73839.58488333333,839.305425
quickscore,1,30000,3,100,8,10985133.782539142,25710.41665,1353.6794
quickscore,1,140000,2,10,16,17063786.501469668,122537.84461666667,554.4572666666667
randforest,1,10000,1,10,8,14650.0489963,25.620258333333332,5532.903458333333
quickscore,1,150000,1,90,8,515.9640833,2.797966666666667,6992.1097666666665
svm,1,130000,2,1,1,12614206.544395516,108333.62490833334,4181.980933333333
quickscore,1,110000,3,10,16,7156084.290368092,101539.89875833334,607.4015833333333
quickscore,1,100000,2,30,8,525.2405504083333,2.8565416666666668,6913.422758333333
quickscore,1,60000,3,90,8,518.434398225,2.7649500000000002,7964.184025
quickscore,1,110000,2,40,8,-703432.9689065767,83122.69056666667,1616.4468416666666
quickscore,1,50000,2,70,32,19861779.85873968,46155.93420833333,929.123125
quickscore,1,80000,3,50,8,2528548.0855101165,7140.891391666667,6613.3626583333335
quickscore,1,100000,1,50,32,4092179.275341651,92306.52625833334,716.8904833333333
randforest,1,140000,2,20,64,0.0,123854.65056666666,7618138.68195
quickscore,1,100000,2,90,32,3972100.037812758,92307.745625,759.9629333333334
quickscore,1,150000,2,90,32,17564516.878900927,120547.402675,692.9554083333334
